OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,sigma_x,sigma_y,sigma_z
STARLINK-4640,2022-107AE,2025-08-01T04:08:24.501984,15.08836876,0.0001404,53.2174,164.0144,85.4722,274.643,0,U,53728,999,16066,2.6866e-05,1.4e-06,0.0,0.5,0.5,0.5
STARLINK-4651,2022-107AF,2025-08-01T04:29:37.776192,15.0884013,0.0001422,53.2166,164.1083,85.1513,274.9641,0,U,53729,999,16066,-8.0358e-06,-4.16e-06,0.0,0.5,0.5,0.5
STARLINK-4641,2022-107AG,2025-07-31T14:00:33.075360,15.08832925,0.0001458,53.2159,166.7364,86.9499,273.1659,0,U,53730,999,16117,-2.1195e-05,-6.25e-06,0.0,0.5,0.5,0.5
STARLINK-4636,2022-107AH,2025-08-01T04:34:56.605152,15.088335,0.0001579,53.2177,164.1307,86.7592,273.3581,0,U,53731,999,16066,2.1314e-05,5.1e-07,0.0,0.5,0.5,0.5
STARLINK-4661,2022-107AJ,2025-07-31T14:07:14.182176,15.08836881,0.000153,53.2173,166.7662,92.4391,267.6776,0,U,53732,999,16117,2.725e-05,1.46e-06,0.0,0.5,0.5,0.5
STARLINK-4574,2022-107AK,2025-08-01T03:10:09.978816,15.08836589,0.000131,53.2158,164.475,87.6196,272.4946,0,U,53733,999,16065,-2.7865e-05,-7.31e-06,0.0,0.5,0.5,0.5
STARLINK-4616,2022-107AL,2025-07-31T10:55:04.922976,15.08840308,0.0001396,53.2175,167.3563,90.7528,269.3624,0,U,53734,999,16118,-3.1563e-05,-7.9e-06,0.0,0.5,0.5,0.5
STARLINK-4618,2022-107AM,2025-08-01T03:51:09.709920,15.08837134,0.0001405,53.2168,173.929,79.0764,281.0386,0,U,53735,999,16052,-1.688e-05,-5.57e-06,0.0,0.5,0.5,0.5
STARLINK-4652,2022-107AN,2025-07-31T06:24:50.345568,15.08842618,0.0001309,53.2168,168.3171,83.5062,276.6079,0,U,53736,999,16115,2.6478e-05,1.34e-06,0.0,0.5,0.5,0.5
STARLINK-4646,2022-107AP,2025-07-31T22:00:01.999584,15.36275716,0.0001954,53.2037,166.3086,97.0732,160.2601,0,U,53737,999,590,0.0031418,0.00114043,0.0,0.5,0.5,0.5
STARLINK-4662,2022-107AQ,2025-08-01T03:45:51.256800,15.08836181,0.0001423,53.2169,173.908,85.0359,275.0796,0,U,53738,999,16052,-9.3748e-06,-4.37e-06,0.0,0.5,0.5,0.5
STARLINK-4607,2022-107AS,2025-07-31T21:40:13.710144,15.0883406,0.0001359,53.217,175.1658,86.8973,273.2175,0,U,53740,999,16126,5.9475e-06,-1.93e-06,0.0,0.5,0.5,0.5
STARLINK-4614,2022-107AT,2025-08-01T07:11:08.052000,16.25150887,0.0003431,53.2081,123.3181,253.9651,203.7395,0,U,53741,999,16124,0.00059672,0.01801434,1.1938e-05,0.5,0.5,0.5
STARLINK-4637,2022-107AU,2025-07-31T21:45:31.883328,15.08837002,0.0001226,53.2166,175.1865,85.5316,274.5816,0,U,53742,999,16126,1.3136e-05,-7.9e-07,0.0,0.5,0.5,0.5
STARLINK-4645,2022-107AV,2025-07-31T22:06:45.532512,15.08829808,0.0001305,53.2159,175.2767,93.474,266.6402,0,U,53743,999,16126,6.5124e-05,7.48e-06,0.0,0.5,0.5,0.5
STARLINK-4670,2022-107AW,2025-07-31T21:03:04.883904,15.0883976,0.0001112,53.2171,175.0128,85.9478,274.1641,0,U,53744,999,16126,8.1651e-05,1.012e-05,0.0,0.5,0.5,0.5
STARLINK-4656,2022-107AX,2025-07-31T22:12:04.001184,15.08834882,0.0001233,53.2168,175.2995,93.1552,266.9581,0,U,53745,999,16126,6.569e-06,-1.83e-06,0.0,0.5,0.5,0.5
STARLINK-4589,2022-107AY,2025-08-01T04:22:59.598336,15.08835128,0.0001446,53.2179,174.0688,101.5447,258.5707,0,U,53746,999,16052,9.0399e-06,-1.44e-06,0.0,0.5,0.5,0.5
STARLINK-4612,2022-107BC,2025-08-01T03:08:50.134848,15.08834182,0.0001351,53.2165,174.4541,83.4144,276.7002,0,U,53750,999,16051,-3.7291e-06,-3.47e-06,0.0,0.5,0.5,0.5
STARLINK-4718,2022-111A,2025-07-31T08:38:35.856672,15.08839843,0.0001151,53.2157,197.6289,75.9951,284.1169,0,U,53773,999,16043,-6.7885e-06,-3.96e-06,0.0,0.5,0.5,0.5
STARLINK-4719,2022-111B,2025-08-01T05:13:18.269184,15.08839987,0.00013,53.2158,193.7398,82.0879,278.026,0,U,53774,999,15946,1.5842e-05,-3.6e-07,0.0,0.5,0.5,0.5
STARLINK-4722,2022-111C,2025-08-01T04:21:42.022368,15.08839156,0.0001159,53.2163,184.2552,76.4872,283.6249,0,U,53775,999,15959,1.0983e-05,-1.13e-06,0.0,0.5,0.5,0.5
STARLINK-4664,2022-111E,2025-07-31T15:28:00.671808,15.08826797,0.0001333,53.2163,186.5904,89.7036,270.4109,0,U,53777,999,15951,0.00013898,1.924e-05,0.0,0.5,0.5,0.5
STARLINK-4709,2022-111F,2025-07-31T22:28:32.904480,15.08843328,0.0001353,53.216,189.8466,104.8513,255.2629,0,U,53778,999,16030,2.9157e-06,-2.42e-06,0.0,0.5,0.5,0.5
STARLINK-4706,2022-111G,2025-08-01T04:05:47.194368,15.08834044,0.0001278,53.2166,184.1878,87.1499,272.9639,0,U,53779,999,15959,4.0931e-05,3.64e-06,0.0,0.5,0.5,0.5
STARLINK-4678,2022-111H,2025-07-31T21:54:51.929856,15.08818256,0.0001621,53.2166,185.4212,61.8113,298.3043,0,U,53780,999,16036,0.00039394,5.983e-05,0.0,0.5,0.5,0.5
STARLINK-4462,2022-111J,2025-07-31T21:28:19.581312,15.08831429,0.000125,53.2166,185.3084,82.9926,277.1208,0,U,53781,999,16036,8.4033e-06,-1.54e-06,0.0,0.5,0.5,0.5
STARLINK-4679,2022-111K,2025-08-01T04:00:28.833696,15.08836317,0.0001288,53.2169,184.1647,82.9677,277.1461,0,U,53782,999,15959,4.8996e-05,4.92e-06,0.0,0.5,0.5,0.5
STARLINK-4536,2022-111L,2025-07-31T21:17:42.573120,15.08835136,0.0001194,53.2168,185.2621,74.4329,285.6795,0,U,53783,999,16036,4.1301e-06,-2.22e-06,0.0,0.5,0.5,0.5
STARLINK-4687,2022-111M,2025-08-01T03:55:11.519328,15.08823297,0.0001223,53.2164,184.1403,98.2695,261.8436,0,U,53784,999,15959,-4.5848e-05,-1.017e-05,0.0,0.5,0.5,0.5
STARLINK-4631,2022-111P,2025-07-31T22:00:01.999584,15.88514896,0.0001409,53.215,148.2349,128.3026,101.4071,0,U,53786,999,595,0.001885,0.00571973,0.0,0.5,0.5,0.5
STARLINK-4743,2022-111Q,2025-07-31T11:34:47.413344,15.08844748,9.71e-05,53.2158,186.9979,79.88,280.2302,0,U,53787,999,16030,0.0001014,1.327e-05,0.0,0.5,0.5,0.5
STARLINK-4666,2022-111S,2025-08-01T01:37:20.170848,15.08835194,0.0001255,53.2158,184.2525,84.3785,275.735,0,U,53789,999,15958,-1.1072e-05,-4.64e-06,0.0,0.5,0.5,0.5
STARLINK-4734,2022-111T,2025-07-31T22:47:47.272416,15.08834348,0.0001233,53.2167,184.9405,81.808,278.3052,0,U,53790,999,16037,3.1529e-05,2.14e-06,0.0,0.5,0.5,0.5
STARLINK-4739,2022-111V,2025-07-31T22:17:26.977344,15.08839039,0.000123,53.2165,185.5031,85.1274,274.9858,0,U,53792,999,16035,4.1385e-05,3.71e-06,0.0,0.5,0.5,0.5
STARLINK-4728,2022-111W,2025-07-31T22:37:10.424064,15.08836208,0.0001158,53.2163,184.8898,68.5769,291.5347,0,U,53793,999,16036,3.5297e-05,2.74e-06,0.0,0.5,0.5,0.5
STARLINK-4730,2022-111X,2025-07-31T11:36:09.705888,15.08843242,0.0001624,53.2158,186.9996,78.6174,281.5,0,U,53794,999,16029,-4.1838e-05,-9.54e-06,0.0,0.5,0.5,0.5
STARLINK-4742,2022-111Y,2025-07-31T22:21:15.663456,15.08835338,0.0001295,53.216,184.8232,82.8085,277.3054,0,U,53795,999,16036,-4.4953e-05,-1.003e-05,0.0,0.5,0.5,0.5
STARLINK-4721,2022-111Z,2025-08-01T06:00:02.000160,15.78426164,0.0003361,53.1712,88.0847,208.6327,202.8971,0,U,53796,999,16101,0.0014883,0.0027059,0.0,0.5,0.5,0.5
STARLINK-4723,2022-111AA,2025-07-31T15:43:48.307872,15.08841197,0.0001388,53.2161,185.9476,77.0061,283.1086,0,U,53797,999,16031,-9.1803e-05,-1.749e-05,0.0,0.5,0.5,0.5
STARLINK-4712,2022-111AB,2025-07-31T22:10:38.652672,15.08839592,0.0001429,53.2164,184.7781,89.2351,270.8805,0,U,53798,999,16035,8.9097e-06,-1.46e-06,0.0,0.5,0.5,0.5
STARLINK-4710,2022-111AC,2025-07-31T15:14:47.616576,15.08842195,0.0001397,53.2162,176.5434,85.8267,274.2885,0,U,53799,999,16044,4.1577e-05,3.74e-06,0.0,0.5,0.5,0.5
STARLINK-4720,2022-111AD,2025-07-31T21:19:02.718624,15.08836472,0.0001635,53.2164,175.2844,85.8041,274.3138,0,U,53800,999,16048,-3.6343e-05,-8.66e-06,0.0,0.5,0.5,0.5
STARLINK-4715,2022-111AE,2025-07-31T14:30:57.798432,15.08840227,0.0001251,53.2165,176.3605,82.092,278.0214,0,U,53801,999,16044,4.8447e-05,4.83e-06,0.0,0.5,0.5,0.5
STARLINK-4726,2022-111AF,2025-07-31T14:46:53.671872,15.08833042,0.0001478,53.2159,176.4279,78.426,281.6898,0,U,53802,999,16044,0.00020452,2.968e-05,0.0,0.5,0.5,0.5
STARLINK-4727,2022-111AG,2025-07-31T13:32:04.207776,15.0883323,0.0001365,53.2174,161.8347,81.9823,278.1324,0,U,53803,999,16064,-7.6687e-06,-4.1e-06,0.0,0.5,0.5,0.5
STARLINK-4729,2022-111AH,2025-07-31T13:00:16.684992,15.08839122,0.000138,53.216,171.6755,94.4819,265.6331,0,U,53804,999,16050,1.7972e-05,-2e-08,0.0,0.5,0.5,0.5
STARLINK-4763,2022-111AJ,2025-07-31T13:44:04.569504,15.08836097,0.0001481,53.2171,161.8834,87.9334,272.1828,0,U,53805,999,15983,2.2366e-05,6.8e-07,0.0,0.5,0.5,0.5
STARLINK-4768,2022-111AK,2025-07-31T21:02:27.636864,15.0883506,0.0001319,53.2168,160.2332,87.003,273.1113,0,U,53806,999,16069,2.6839e-05,1.39e-06,0.0,0.5,0.5,0.5
STARLINK-4738,2022-114B,2025-07-31T06:02:15.919296,15.08834684,0.0001242,53.216,218.0698,72.67,287.4428,0,U,53819,999,15940,-1.5556e-05,-5.35e-06,0.0,0.5,0.5,0.5
STARLINK-4758,2022-114C,2025-07-31T06:50:01.094496,15.08845856,8.49e-05,53.2162,218.2679,81.6921,278.4167,0,U,53820,999,15940,3.8303e-05,3.22e-06,0.0,0.5,0.5,0.5
STARLINK-4752,2022-114D,2025-07-31T22:00:01.999584,15.9422116,8.23e-05,53.2128,131.7648,173.4058,238.2083,0,U,53821,999,596,0.0015449,0.00585964,0.00015096,0.5,0.5,0.5
STARLINK-4748,2022-114F,2025-07-31T22:04:45.583392,15.08836584,0.0001602,53.2171,170.18,101.394,258.7233,0,U,53823,999,16013,-3.7444e-05,-8.84e-06,0.0,0.5,0.5,0.5
STARLINK-4757,2022-114G,2025-07-31T14:30:54.746784,15.08831555,0.0001017,53.2159,216.0157,91.3395,268.7714,0,U,53824,999,15937,-6.0783e-05,-1.255e-05,0.0,0.5,0.5,0.5
STARLINK-4751,2022-114H,2025-08-01T04:54:48.359232,15.08842856,0.0001002,53.2159,214.0561,73.6564,286.4539,0,U,53825,999,15900,2.5463e-05,1.18e-06,0.0,0.5,0.5,0.5
STARLINK-4756,2022-114J,2025-08-01T04:28:16.809024,15.08834508,0.0001063,53.2162,213.9459,74.9902,285.1207,0,U,53826,999,15900,1.8083e-05,0.0,0.0,0.5,0.5,0.5
STARLINK-4764,2022-114K,2025-07-31T09:39:33.846912,15.08838329,0.0001152,53.2162,217.5815,79.913,280.1992,0,U,53827,999,15942,4.1915e-05,3.79e-06,0.0,0.5,0.5,0.5
STARLINK-4760,2022-114L,2025-07-31T14:04:30.030816,15.08836818,9.78e-05,53.2163,216.5997,58.1354,301.9733,0,U,53828,999,15945,3.203e-05,2.22e-06,0.0,0.5,0.5,0.5
STARLINK-4759,2022-114M,2025-07-31T15:55:48.190944,15.08838436,0.0001105,53.216,216.3697,75.4318,284.6797,0,U,53829,999,15946,3.7452e-05,3.08e-06,0.0,0.5,0.5,0.5
STARLINK-4761,2022-114N,2025-07-31T13:53:53.756160,15.08832109,0.0001027,53.2156,216.5541,72.5683,287.5421,0,U,53830,999,15891,-1.2374e-05,-4.85e-06,0.0,0.5,0.5,0.5
STARLINK-4649,2022-114P,2025-07-31T09:28:57.665568,15.08847058,0.0001238,53.2159,217.5368,75.7572,284.3558,0,U,53831,999,15942,3.337e-05,2.43e-06,0.0,0.5,0.5,0.5
STARLINK-4747,2022-114Q,2025-08-01T04:01:45.136992,15.08831261,0.0001211,53.2171,213.8324,81.5288,278.5842,0,U,53832,999,15900,-4.6902e-05,-1.034e-05,0.0,0.5,0.5,0.5
STARLINK-4771,2022-114R,2025-08-01T04:19:03.264096,15.08828785,0.0001224,53.2157,213.9064,91.0999,269.0133,0,U,53833,999,15900,-5.9577e-05,-1.236e-05,0.0,0.5,0.5,0.5
STARLINK-4737,2022-114S,2025-07-31T11:57:16.652160,15.0883641,0.0001027,53.2158,216.7592,78.082,282.0287,0,U,53834,999,15944,5.09e-06,-2.07e-06,0.0,0.5,0.5,0.5
STARLINK-4783,2022-114T,2025-08-01T04:07:03.376704,15.08832702,0.0001163,53.2167,213.8551,75.8424,284.2697,0,U,53835,999,15900,-3.5192e-05,-8.48e-06,0.0,0.5,0.5,0.5
STARLINK-4778,2022-114U,2025-07-31T22:39:53.491968,15.08835996,0.0001261,53.2165,205.2896,80.5501,279.5634,0,U,53836,999,15964,4.1826e-05,3.78e-06,0.0,0.5,0.5,0.5
STARLINK-4776,2022-114V,2025-07-31T23:10:16.845600,15.08837194,0.0001067,53.2162,214.701,77.5696,282.5416,0,U,53837,999,15951,3.9465e-06,-2.25e-06,0.0,0.5,0.5,0.5
STARLINK-4773,2022-114W,2025-07-31T16:13:02.786016,15.08839275,0.0001215,53.2158,206.46,94.7042,265.4088,0,U,53838,999,15960,2.2367e-05,6.8e-07,0.0,0.5,0.5,0.5
STARLINK-4784,2022-114X,2025-08-01T05:06:45.071424,15.08832297,0.0001097,53.216,204.1277,64.9937,295.1169,0,U,53839,999,15914,-7.9886e-06,-4.15e-06,0.0,0.5,0.5,0.5
STARLINK-4766,2022-114Y,2025-07-31T11:12:20.950560,15.08838612,0.0001243,53.216,207.2892,79.1198,280.9934,0,U,53840,999,15957,1.4105e-05,-6.3e-07,0.0,0.5,0.5,0.5
STARLINK-4750,2022-114Z,2025-07-31T22:29:17.360736,15.08841032,0.0001138,53.2167,205.2473,77.882,282.2299,0,U,53841,999,15964,-9.3084e-05,-1.769e-05,0.0,0.5,0.5,0.5
STARLINK-4754,2022-114AA,2025-07-31T15:46:30.692352,15.08842947,0.0001179,53.216,206.3438,81.0574,279.0552,0,U,53842,999,15960,3.8431e-05,3.24e-06,0.0,0.5,0.5,0.5
STARLINK-4769,2022-114AB,2025-07-31T09:40:53.361696,15.08840597,0.0001241,53.2161,207.6038,79.6088,280.5044,0,U,53843,999,15956,-1.658e-05,-5.52e-06,0.0,0.5,0.5,0.5
STARLINK-4745,2022-114AC,2025-07-31T06:03:35.553312,15.08839531,0.0001075,53.216,208.0838,78.2213,281.8899,0,U,53844,999,15954,-8.6162e-06,-4.25e-06,0.0,0.5,0.5,0.5
STARLINK-4753,2022-114AD,2025-07-31T06:19:30.916992,15.08844446,8.77e-05,53.2163,208.1717,76.6153,283.4937,0,U,53845,999,15954,-3.6142e-05,-8.63e-06,0.0,0.5,0.5,0.5
STARLINK-4746,2022-114AE,2025-07-31T07:28:21.951552,15.08838052,0.0001279,53.2168,207.7415,80.6574,279.4562,0,U,53846,999,15955,9.3426e-06,-1.39e-06,0.0,0.5,0.5,0.5
STARLINK-4777,2022-114AF,2025-07-31T06:08:53.904480,15.088383,0.000104,53.2158,208.1049,81.1203,278.9907,0,U,53847,999,15954,1.2797e-05,-8.4e-07,0.0,0.5,0.5,0.5
STARLINK-4780,2022-114AG,2025-07-31T23:11:36.699072,15.08838589,0.0001132,53.2167,204.7231,84.1184,275.9937,0,U,53848,999,15965,4.3422e-05,4.03e-06,0.0,0.5,0.5,0.5
STARLINK-4770,2022-114AH,2025-08-01T04:13:41.678976,15.08820379,0.0001378,53.2159,203.8963,90.3403,269.7747,0,U,53849,999,15914,1.4603e-05,-5.6e-07,0.0,0.5,0.5,0.5
STARLINK-4767,2022-114AJ,2025-08-01T05:17:14.546400,15.08833432,0.0001138,53.2155,203.4653,72.7605,287.3512,0,U,53850,999,15915,-1.2485e-05,-4.86e-06,0.0,0.5,0.5,0.5
STARLINK-4755,2022-114AK,2025-08-01T04:03:04.939488,15.08844053,0.0001235,53.216,203.8521,86.371,273.7424,0,U,53851,999,15914,9.5953e-05,1.24e-05,0.0,0.5,0.5,0.5
STARLINK-4797,2022-114AL,2025-07-31T09:17:40.695648,15.08838915,0.0001228,53.2157,202.5166,76.0974,284.0155,0,U,53852,999,15963,2.3126e-05,8e-07,0.0,0.5,0.5,0.5
STARLINK-4794,2022-114AM,2025-08-01T05:27:50.858208,15.08840408,0.0001156,53.2162,203.5113,76.2591,283.8529,0,U,53853,999,15915,5.0694e-05,5.19e-06,0.0,0.5,0.5,0.5
STARLINK-4800,2022-114AN,2025-07-31T22:41:13.721280,15.08838336,0.0001275,53.2165,195.3159,80.4681,279.6456,0,U,53854,999,15978,8.03e-07,-2.75e-06,0.0,0.5,0.5,0.5
STARLINK-4703,2022-114AP,2025-08-01T03:59:08.977632,15.08838064,0.0001146,53.2166,203.8347,75.9582,284.1538,0,U,53855,999,15914,1.4734e-05,-5.3e-07,0.0,0.5,0.5,0.5
STARLINK-4795,2022-114AQ,2025-08-01T04:41:33.067104,15.08834633,0.0001117,53.2165,194.036,75.3893,284.7223,0,U,53856,999,15928,2.556e-05,1.19e-06,0.0,0.5,0.5,0.5
STARLINK-4809,2022-114AR,2025-07-31T11:42:41.348448,15.08835684,9.59e-05,53.2158,206.7136,73.2408,286.8689,0,U,53857,999,15958,2.1302e-05,5.1e-07,0.0,0.5,0.5,0.5
STARLINK-4798,2022-114AS,2025-07-31T22:35:55.356288,15.08837969,0.0001407,53.2163,195.2945,76.4873,283.6276,0,U,53858,999,15978,3.0296e-05,1.94e-06,0.0,0.5,0.5,0.5
STARLINK-4790,2022-114AT,2025-08-01T05:20:33.530784,15.08835786,0.0001161,53.2161,198.4907,78.2141,281.8981,0,U,53859,999,15922,-7.6472e-06,-4.1e-06,0.0,0.5,0.5,0.5
STARLINK-4799,2022-114AU,2025-08-01T04:46:51.431232,15.08838227,0.0001033,53.2159,194.0578,56.2335,303.8756,0,U,53860,999,15928,-2.5211e-06,-3.28e-06,0.0,0.5,0.5,0.5
STARLINK-4781,2022-114AV,2025-08-01T04:52:09.738336,15.08836242,0.0001383,53.2169,194.0859,85.4917,274.6234,0,U,53861,999,15928,2.8846e-05,1.71e-06,0.0,0.5,0.5,0.5
STARLINK-4788,2022-114AX,2025-07-31T22:14:41.944704,15.08834679,0.0001358,53.2161,195.2042,84.3549,275.7598,0,U,53863,999,15978,2.5483e-05,1.18e-06,0.0,0.5,0.5,0.5
STARLINK-4779,2022-114AY,2025-07-31T08:27:55.935936,15.08842803,0.0001299,53.216,197.3065,85.868,274.2461,0,U,53864,999,15970,-1.9011e-05,-5.9e-06,0.0,0.5,0.5,0.5
STARLINK-4762,2022-114BA,2025-07-31T14:36:20.838528,15.08838524,0.0001322,53.2178,176.8032,80.2971,279.817,0,U,53866,999,16001,8.9336e-06,-1.46e-06,0.0,0.5,0.5,0.5
STARLINK-4793,2022-114BB,2025-08-01T04:37:34.405248,15.08842561,0.0001279,53.2158,184.0303,71.0795,289.0335,0,U,53867,999,15942,-2.4285e-05,-6.74e-06,0.0,0.5,0.5,0.5
STARLINK-4789,2022-114BC,2025-08-01T04:12:22.425984,15.08845708,0.000154,53.2165,173.9587,88.9954,271.1214,0,U,53868,999,15956,-3.0162e-05,-7.68e-06,0.0,0.5,0.5,0.5
STARLINK-4810,2022-114BD,2025-08-01T03:44:30.670656,15.08840132,0.0001476,53.2166,183.8059,89.5486,270.5675,0,U,53869,999,15942,-0.00011302,-2.086e-05,0.0,0.5,0.5,0.5
STARLINK-4732,2022-114BE,2025-07-31T21:56:07.763136,15.08837567,0.0001389,53.216,175.154,89.6789,270.4362,0,U,53870,999,16006,4.0251e-07,-2.82e-06,0.0,0.5,0.5,0.5
STARLINK-4740,2022-114BF,2025-07-31T21:13:41.145600,15.0883827,0.0001456,53.2171,174.9763,80.3098,279.8058,0,U,53871,999,16006,9.3285e-06,-1.39e-06,0.0,0.5,0.5,0.5
STARLINK-5028,2022-119A,2025-08-01T01:25:30.041472,15.08837325,0.0001196,53.2155,234.7995,88.0883,272.0246,0,U,53886,999,15795,8.787e-07,-2.74e-06,0.0,0.5,0.5,0.5
STARLINK-5029,2022-119B,2025-07-31T07:40:20.351136,15.08837293,9.35e-05,53.2159,238.0014,74.6584,285.4512,0,U,53887,999,15826,2.0114e-05,3.2e-07,0.0,0.5,0.5,0.5
STARLINK-5034,2022-119C,2025-07-31T09:26:20.443488,15.08837811,8.63e-05,53.2164,237.7511,74.0443,286.0644,0,U,53888,999,15827,2.1523e-05,5.5e-07,0.0,0.5,0.5,0.5
STARLINK-5031,2022-119D,2025-07-31T09:21:02.271168,15.08853387,0.0001104,53.2163,237.7267,67.8936,292.2174,0,U,53889,999,15827,0.00013118,1.801e-05,0.0,0.5,0.5,0.5
STARLINK-5050,2022-119E,2025-08-01T05:04:40.924992,15.08844806,0.0001144,53.2167,198.6705,77.552,282.56,0,U,53890,999,15847,-0.00025541,-4.351e-05,0.0,0.5,0.5,0.5
STARLINK-5041,2022-119F,2025-07-31T09:10:25.210272,15.08838773,0.0001133,53.2164,237.6803,74.7837,285.328,0,U,53891,999,15827,2.7472e-05,1.49e-06,0.0,0.5,0.5,0.5
STARLINK-5046,2022-119G,2025-07-31T07:08:29.988384,15.08838027,0.0001067,53.2158,237.8666,77.3827,282.7285,0,U,53892,999,15826,4.3309e-05,4.02e-06,0.0,0.5,0.5,0.5
STARLINK-5052,2022-119H,2025-08-01T00:55:03.190368,15.08830137,0.0001246,53.2155,234.6667,66.1628,293.9494,0,U,53893,999,15795,-2.7993e-05,-7.33e-06,0.0,0.5,0.5,0.5
STARLINK-5043,2022-119J,2025-07-31T17:02:03.890400,15.08834964,9.53e-05,53.2166,236.1725,76.1985,283.9113,0,U,53894,999,15832,4.4904e-05,4.27e-06,0.0,0.5,0.5,0.5
STARLINK-5032,2022-119K,2025-07-31T08:49:11.765856,15.08836663,0.0001111,53.216,237.5925,81.0161,279.0956,0,U,53895,999,15827,-3.085e-06,-3.37e-06,0.0,0.5,0.5,0.5
STARLINK-5037,2022-119L,2025-07-31T08:38:34.881216,15.08835755,7.22e-05,53.2161,237.5482,66.6613,293.4455,0,U,53896,999,15827,-7.5569e-06,-4.08e-06,0.0,0.5,0.5,0.5
STARLINK-5035,2022-119M,2025-08-01T00:53:40.181568,15.0883187,0.0001077,53.2157,234.6637,77.4508,282.6605,0,U,53897,999,15795,7.4989e-05,9.06e-06,0.0,0.5,0.5,0.5
STARLINK-5044,2022-119N,2025-07-31T06:47:16.689984,15.08837461,0.0001241,53.2163,237.7765,85.5311,274.5823,0,U,53898,999,15826,-4.1319e-07,-2.94e-06,0.0,0.5,0.5,0.5
STARLINK-5042,2022-119P,2025-08-01T05:07:59.419488,15.08831586,0.0001008,53.2161,233.6359,87.7951,272.3156,0,U,53899,999,15798,-1.0816e-05,-4.6e-06,0.0,0.5,0.5,0.5
STARLINK-5045,2022-119Q,2025-08-01T04:52:03.975456,15.08839008,0.0001036,53.2165,233.5666,82.4035,277.7075,0,U,53900,999,15798,-9.1284e-06,-4.33e-06,0.0,0.5,0.5,0.5
STARLINK-5024,2022-119R,2025-08-01T06:00:02.000160,15.1917562,0.0002047,53.2165,232.9591,47.9776,56.2052,0,U,53901,999,15799,0.00059629,0.00012398,0.0,0.5,0.5,0.5
STARLINK-5021,2022-119S,2025-08-01T04:53:25.124928,15.08852051,0.0001575,53.216,183.6733,81.3415,278.7756,0,U,53902,999,15868,0.00011152,1.488e-05,0.0,0.5,0.5,0.5
STARLINK-5022,2022-119T,2025-08-01T05:14:40.343136,15.08833186,8.54e-05,53.216,233.6629,77.7199,282.3889,0,U,53903,999,15798,-2.0036e-05,-6.06e-06,0.0,0.5,0.5,0.5
STARLINK-4787,2022-119U,2025-08-01T04:46:47.297856,15.08827452,0.0001105,53.217,233.5467,73.708,286.4034,0,U,53904,999,15798,-5.0976e-05,-1.099e-05,0.0,0.5,0.5,0.5
STARLINK-5003,2022-119V,2025-07-31T11:03:03.198816,15.08835822,0.0001139,53.2163,227.48,78.7937,281.3183,0,U,53905,999,15842,5.2526e-06,-2.04e-06,0.0,0.5,0.5,0.5
STARLINK-5054,2022-119W,2025-07-31T09:54:04.730400,15.08834764,0.0001095,53.216,227.1914,82.5173,277.5943,0,U,53906,999,15842,1.6306e-05,-2.8e-07,0.0,0.5,0.5,0.5
STARLINK-5057,2022-119Y,2025-08-01T04:21:40.722048,15.08841616,0.000118,53.2162,224.1617,84.314,275.7987,0,U,53908,999,15811,7.0923e-06,-1.75e-06,0.0,0.5,0.5,0.5
STARLINK-4796,2022-119Z,2025-07-31T11:08:21.588864,15.08835437,0.0001073,53.2156,227.5023,79.2571,280.8542,0,U,53909,999,15842,-2.2807e-05,-6.51e-06,0.0,0.5,0.5,0.5
STARLINK-5056,2022-119AA,2025-07-31T21:47:05.671392,15.40999538,0.0003157,53.201,171.0268,73.5174,286.6179,0,U,53910,999,15926,0.00040244,0.00016479,0.0,0.5,0.5,0.5
STARLINK-5048,2022-119AB,2025-07-31T06:11:35.409408,15.08836452,0.0001187,53.2155,228.3475,86.2747,273.8381,0,U,53911,999,15839,7.9375e-06,-1.62e-06,0.0,0.5,0.5,0.5
STARLINK-5059,2022-119AC,2025-07-31T06:32:41.688672,15.08834925,0.0001109,53.216,227.7422,78.2329,281.8788,0,U,53912,999,15840,1.1959e-05,-9.7e-07,0.0,0.5,0.5,0.5
STARLINK-5053,2022-119AD,2025-07-31T07:20:28.340448,15.08837226,9.76e-05,53.2162,227.9359,86.4155,273.6949,0,U,53913,999,15798,0.00012166,1.649e-05,0.0,0.5,0.5,0.5
STARLINK-5040,2022-119AE,2025-07-31T16:47:27.245760,15.088405,0.0001093,53.216,226.1318,83.9231,276.1886,0,U,53914,999,15846,3.3348e-05,2.43e-06,0.0,0.5,0.5,0.5
STARLINK-5017,2022-119AF,2025-07-31T20:19:26.874912,15.0883339,0.0001016,53.2169,225.6251,91.2869,268.824,0,U,53915,999,15848,7.4716e-05,9.01e-06,0.0,0.5,0.5,0.5
STARLINK-5051,2022-119AG,2025-07-31T09:35:31.005888,15.08838174,9.98e-05,53.2166,207.1858,74.8471,285.2632,0,U,53916,999,15871,1.8784e-05,1.1e-07,0.0,0.5,0.5,0.5
